,uri,name,labels
4993,http://www.wikidata.org/entity/Q106440,Goldfinger,Movie
4994,http://www.wikidata.org/entity/Q106571,From Russia with Love,Movie
4995,http://www.wikidata.org/entity/Q102754,Dr. No,Movie
4996,http://www.wikidata.org/entity/Q83767,The Blue Lagoon,Movie
4997,http://www.wikidata.org/entity/Q76479,A Fistful of Dollars,Movie
4998,http://www.wikidata.org/entity/Q1752509,Sydney,Movie
4999,http://www.wikidata.org/entity/Q221202,Home Alone 2: Lost in New York,Movie
5000,http://www.wikidata.org/entity/Q1195568,Someone to Watch Over Me,Movie
5001,http://www.wikidata.org/entity/Q190050,Fight Club,Movie
5002,http://www.wikidata.org/entity/Q482545,The Story of Us,Movie
5003,http://www.wikidata.org/entity/Q1139454,The Straight Story,Movie
5004,http://www.wikidata.org/entity/Q164008,The Bad Seed,Movie
5005,http://www.wikidata.org/entity/Q1426318,Time Bandits,Movie
5006,http://www.wikidata.org/entity/Q698111,Fitzcarraldo,Movie
5007,http://www.wikidata.org/entity/Q1353441,All That Jazz,Movie
5008,http://www.wikidata.org/entity/Q181555,Crimes and Misdemeanors,Movie
5009,http://www.wikidata.org/entity/Q599013,Bringing Out the Dead,Movie
5010,http://www.wikidata.org/entity/Q665126,Three to Tango,Movie
5011,http://www.wikidata.org/entity/Q372514,RoboCop,Movie
5012,http://www.wikidata.org/entity/Q834021,RoboCop 2,Movie
5013,http://www.wikidata.org/entity/Q379873,Who Framed Roger Rabbit?,Movie
5014,http://www.wikidata.org/entity/Q1419410,Melvin and Howard,Movie
5015,http://www.wikidata.org/entity/Q332330,For Your Eyes Only,Movie
5016,http://www.wikidata.org/entity/Q309086,Licence to Kill,Movie
5017,http://www.wikidata.org/entity/Q27204,Live and Let Die,Movie
5018,http://www.wikidata.org/entity/Q107724,Thunderball,Movie
5019,http://www.wikidata.org/entity/Q1057264,House on Haunted Hill,Movie
5020,http://www.wikidata.org/entity/Q1117936,Music of the Heart,Movie
5021,http://www.wikidata.org/entity/Q649165,Being John Malkovich,Movie
5022,http://www.wikidata.org/entity/Q186572,Princess Mononoke,Movie
5023,http://www.wikidata.org/entity/Q590869,The Bachelor,Movie
5024,http://www.wikidata.org/entity/Q581178,The Bone Collector,Movie
5025,http://www.wikidata.org/entity/Q463832,The Insider,Movie
5026,http://www.wikidata.org/entity/Q2886086,American Movie,Movie
5027,http://www.wikidata.org/entity/Q1140171,"They Shoot Horses, Don't They?",Movie
5028,http://www.wikidata.org/entity/Q498383,Coma,Movie
5029,http://www.wikidata.org/entity/Q744102,Creepshow,Movie
5030,http://www.wikidata.org/entity/Q1139518,Creepshow 2,Movie
5031,http://www.wikidata.org/entity/Q1537343,Re-Animator,Movie
5032,http://www.wikidata.org/entity/Q1261193,Drugstore Cowboy,Movie
5033,http://www.wikidata.org/entity/Q289598,Falling Down,Movie
5034,http://www.wikidata.org/entity/Q850159,The General,Movie
5035,http://www.wikidata.org/entity/Q1140216,Piranha,Movie
5036,http://www.wikidata.org/entity/Q1535201,Nighthawks,Movie
5037,http://www.wikidata.org/entity/Q20475,Yojimbo,Movie
5038,http://www.wikidata.org/entity/Q634582,Repossessed,Movie
5039,http://www.wikidata.org/entity/Q784610,The Omega Man,Movie
5040,http://www.wikidata.org/entity/Q498442,Spaceballs,Movie
5041,http://www.wikidata.org/entity/Q19090,Robin Hood,Movie
5042,http://www.wikidata.org/entity/Q1621174,Mister Roberts,Movie
5043,http://www.wikidata.org/entity/Q451196,Quest for Fire,Movie
5044,http://www.wikidata.org/entity/Q1132535,Little Big Man,Movie
5045,http://www.wikidata.org/entity/Q497924,A Face in the Crowd,Movie
5046,http://www.wikidata.org/entity/Q504151,Trading Places,Movie
5047,http://www.wikidata.org/entity/Q2601425,Meatballs,Movie
5048,http://www.wikidata.org/entity/Q6804298,Meatballs Part II,Movie
5049,http://www.wikidata.org/entity/Q928693,Dead Again,Movie
5050,http://www.wikidata.org/entity/Q249235,Peter's Friends,Movie
5051,http://www.wikidata.org/entity/Q2300097,Under the Rainbow,Movie
5052,http://www.wikidata.org/entity/Q331277,Anywhere But Here,Movie
5053,http://www.wikidata.org/entity/Q40187,Dogma,Movie
5054,http://www.wikidata.org/entity/Q1140257,The Messenger: The Story of Joan of Arc,Movie
5055,http://www.wikidata.org/entity/Q834799,Pokémon: The First Movie,Movie
5056,http://www.wikidata.org/entity/Q1403029,Felicia's Journey,Movie
5057,http://www.wikidata.org/entity/Q644065,The Commitments,Movie
5058,http://www.wikidata.org/entity/Q1431567,Holiday Inn,Movie
5059,http://www.wikidata.org/entity/Q468484,The Longest Day,Movie
5060,http://www.wikidata.org/entity/Q2100881,Poison Ivy,Movie
5061,http://www.wikidata.org/entity/Q1364023,Poison Ivy: New Seduction,Movie
5062,http://www.wikidata.org/entity/Q258092,Tora! Tora! Tora!,Movie
5063,http://www.wikidata.org/entity/Q643283,Women on the Verge of a Nervous Breakdown,Movie
5064,http://www.wikidata.org/entity/Q679373,The Verdict,Movie
5065,http://www.wikidata.org/entity/Q963081,The Adventures of Buckaroo Banzai Across the 8th Dimension,Movie
5066,http://www.wikidata.org/entity/Q211206,Stand and Deliver,Movie
5067,http://www.wikidata.org/entity/Q1336107,Moonstruck,Movie
5068,http://www.wikidata.org/entity/Q1325034,Jeremiah Johnson,Movie
5069,http://www.wikidata.org/entity/Q954816,Repulsion,Movie
5070,http://www.wikidata.org/entity/Q387370,Irma la Douce,Movie
5071,http://www.wikidata.org/entity/Q291180,Mansfield Park,Movie
5072,http://www.wikidata.org/entity/Q208592,Sleepy Hollow,Movie
5073,http://www.wikidata.org/entity/Q212145,The World Is Not Enough,Movie
5074,http://www.wikidata.org/entity/Q329805,All About My Mother,Movie
5075,http://www.wikidata.org/entity/Q535395,Scrooged,Movie
5076,http://www.wikidata.org/entity/Q1412513,Harvey,Movie
5077,http://www.wikidata.org/entity/Q172837,Bicycle Thieves,Movie
5078,http://www.wikidata.org/entity/Q3851789,Matewan,Movie
5079,http://www.wikidata.org/entity/Q854990,Kagemusha,Movie
5080,http://www.wikidata.org/entity/Q1423362,McCabe & Mrs. Miller,Movie
5081,http://www.wikidata.org/entity/Q676039,The Grapes of Wrath,Movie
5082,http://www.wikidata.org/entity/Q782751,The Shop Around the Corner,Movie
5083,http://www.wikidata.org/entity/Q1197684,The Natural,Movie
5084,http://www.wikidata.org/entity/Q1534188,Shampoo,Movie
5085,http://www.wikidata.org/entity/Q581906,A River Runs Through It,Movie
5086,http://www.wikidata.org/entity/Q504157,Fatal Attraction,Movie
5087,http://www.wikidata.org/entity/Q764760,Jagged Edge,Movie
5088,http://www.wikidata.org/entity/Q847802,Midnight Run,Movie
5089,http://www.wikidata.org/entity/Q842073,Awakenings,Movie
5090,http://www.wikidata.org/entity/Q499371,Backdraft,Movie
5091,http://www.wikidata.org/entity/Q466297,The Fisher King,Movie
5092,http://www.wikidata.org/entity/Q1771288,The River,Movie
5093,http://www.wikidata.org/entity/Q59073,Places in the Heart,Movie
5094,http://www.wikidata.org/entity/Q849656,End of Days,Movie
5095,http://www.wikidata.org/entity/Q187266,Toy Story 2,Movie
5096,http://www.wikidata.org/entity/Q958626,Flawless,Movie
5097,http://www.wikidata.org/entity/Q669578,Ride with the Devil,Movie
5098,http://www.wikidata.org/entity/Q143835,Holy Smoke,Movie
5099,http://www.wikidata.org/entity/Q786585,Sweet and Lowdown,Movie
5100,http://www.wikidata.org/entity/Q730473,Bonfire of the Vanities,Movie
5101,http://www.wikidata.org/entity/Q470336,Grand Illusion,Movie
5102,http://www.wikidata.org/entity/Q1757216,The Great Santini,Movie
5103,http://www.wikidata.org/entity/Q8891698,U2: Rattle and Hum,Movie
5104,http://www.wikidata.org/entity/Q1171556,Cradle Will Rock,Movie
5105,http://www.wikidata.org/entity/Q655205,Deuce Bigalow: Male Gigolo,Movie
5106,http://www.wikidata.org/entity/Q208263,The Green Mile,Movie
5107,http://www.wikidata.org/entity/Q648977,The Cider House Rules,Movie
5108,http://www.wikidata.org/entity/Q1218959,The Last Picture Show,Movie
5109,http://www.wikidata.org/entity/Q1545331,The 7th Voyage of Sinbad,Movie
5110,http://www.wikidata.org/entity/Q563743,Anna and the King,Movie
5111,http://www.wikidata.org/entity/Q170250,Bicentennial Man,Movie
5112,http://www.wikidata.org/entity/Q1048958,Stuart Little,Movie
5113,http://www.wikidata.org/entity/Q1361789,The Emperor and the Assassin,Movie
5114,http://www.wikidata.org/entity/Q30937,Fantasia 2000,Movie
5115,http://www.wikidata.org/entity/Q588420,Magnolia,Movie
5116,http://www.wikidata.org/entity/Q769347,Topsy-Turvy,Movie
5117,http://www.wikidata.org/entity/Q1703964,Carnal Knowledge,Movie
5118,http://www.wikidata.org/entity/Q503638,Easy Rider,Movie
5119,http://www.wikidata.org/entity/Q1193245,The Falcon and the Snowman,Movie
5120,http://www.wikidata.org/entity/Q482662,Any Given Sunday,Movie
5121,http://www.wikidata.org/entity/Q1125282,Man on the Moon,Movie
5122,http://www.wikidata.org/entity/Q502067,Galaxy Quest,Movie
5123,http://www.wikidata.org/entity/Q390052,The Talented Mr. Ripley,Movie
5124,http://www.wikidata.org/entity/Q912672,Next Friday,Movie
5125,http://www.wikidata.org/entity/Q832732,The Hurricane,Movie
5126,http://www.wikidata.org/entity/Q1211143,Angela's Ashes,Movie
5127,http://www.wikidata.org/entity/Q1635819,Titus,Movie
5128,http://www.wikidata.org/entity/Q3327151,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",Movie
5129,http://www.wikidata.org/entity/Q582147,Snow Falling on Cedars,Movie
5130,http://www.wikidata.org/entity/Q463101,"Girl, Interrupted",Movie
5131,http://www.wikidata.org/entity/Q1917925,My Dog Skip,Movie
5132,http://www.wikidata.org/entity/Q1749974,Supernova,Movie
5133,http://www.wikidata.org/entity/Q910900,The Way We Were,Movie
5134,http://www.wikidata.org/entity/Q1356753,Stalag 17,Movie
5135,http://www.wikidata.org/entity/Q1756022,The Presidio,Movie
5136,http://www.wikidata.org/entity/Q596965,Papillon,Movie
5137,http://www.wikidata.org/entity/Q1171440,The Last Detail,Movie
5138,http://www.wikidata.org/entity/Q1116991,Five Easy Pieces,Movie
5139,http://www.wikidata.org/entity/Q845077,Dead Calm,Movie
5140,http://www.wikidata.org/entity/Q464111,The Boys from Brazil,Movie
5141,http://www.wikidata.org/entity/Q253566,Against All Odds,Movie
5142,http://www.wikidata.org/entity/Q922512,Loaded Weapon 1,Movie
5143,http://www.wikidata.org/entity/Q1302846,Fast Times at Ridgemont High,Movie
5144,http://www.wikidata.org/entity/Q810858,Batman: Mask of the Phantasm,Movie
5145,http://www.wikidata.org/entity/Q873186,A Star Is Born,Movie
5146,http://www.wikidata.org/entity/Q1148079,Pacific Heights,Movie
5147,http://www.wikidata.org/entity/Q673738,The Draughtsman's Contract,Movie
5148,http://www.wikidata.org/entity/Q1207936,Woman in the Dunes,Movie
5149,http://www.wikidata.org/entity/Q255891,Down to You,Movie
5150,http://www.wikidata.org/entity/Q700174,The Odessa File,Movie
5151,http://www.wikidata.org/entity/Q552560,Where the Buffalo Roam,Movie
5152,http://www.wikidata.org/entity/Q1167200,Eye of the Beholder,Movie
5153,http://www.wikidata.org/entity/Q151921,Encino Man,Movie
5154,http://www.wikidata.org/entity/Q679746,The Goodbye Girl,Movie
5155,http://www.wikidata.org/entity/Q923925,Malcolm X,Movie
5156,http://www.wikidata.org/entity/Q776302,Sister Act,Movie
5157,http://www.wikidata.org/entity/Q1140762,Sister Act 2: Back in the Habit,Movie
5158,http://www.wikidata.org/entity/Q536676,The Hand That Rocks the Cradle,Movie
5159,http://www.wikidata.org/entity/Q332798,Alive,Movie
5160,http://www.wikidata.org/entity/Q394816,Agnes of God,Movie
5161,http://www.wikidata.org/entity/Q321561,Scent of a Woman,Movie
5162,http://www.wikidata.org/entity/Q1146194,Wayne's World,Movie
5163,http://www.wikidata.org/entity/Q1427730,Wayne's World 2,Movie
5164,http://www.wikidata.org/entity/Q1306472,A League of Their Own,Movie
5165,http://www.wikidata.org/entity/Q855222,Patriot Games,Movie
5166,http://www.wikidata.org/entity/Q725946,The Bodyguard,Movie
5167,http://www.wikidata.org/entity/Q1160186,Death Becomes Her,Movie
5168,http://www.wikidata.org/entity/Q839341,Far and Away,Movie
5169,http://www.wikidata.org/entity/Q913389,Howards End,Movie
5170,http://www.wikidata.org/entity/Q282041,Singles,Movie
5171,http://www.wikidata.org/entity/Q1140578,Twin Peaks: Fire Walk with Me,Movie
5172,http://www.wikidata.org/entity/Q686168,White Men Can't Jump,Movie
5173,http://www.wikidata.org/entity/Q39970,Buffy the Vampire Slayer,Movie
5174,http://www.wikidata.org/entity/Q573823,Hard-Boiled,Movie
5175,http://www.wikidata.org/entity/Q491871,Man Bites Dog,Movie
5176,http://www.wikidata.org/entity/Q840297,El Mariachi,Movie
5177,http://www.wikidata.org/entity/Q254555,Stop! Or My Mom Will Shoot,Movie
5178,http://www.wikidata.org/entity/Q515218,Forever Young,Movie
5179,http://www.wikidata.org/entity/Q2408713,The Cutting Edge,Movie
5180,http://www.wikidata.org/entity/Q1091172,Of Mice and Men,Movie
5181,http://www.wikidata.org/entity/Q798734,Bad Lieutenant,Movie
5182,http://www.wikidata.org/entity/Q391784,Scream 3,Movie
5183,http://www.wikidata.org/entity/Q1542371,Single White Female,Movie
5184,http://www.wikidata.org/entity/Q509799,The Boondock Saints,Movie
5185,http://www.wikidata.org/entity/Q470692,The Beach,Movie
5186,http://www.wikidata.org/entity/Q1296385,Snow Day,Movie
5187,http://www.wikidata.org/entity/Q374431,The Tigger Movie,Movie
5188,http://www.wikidata.org/entity/Q2541350,To Sir with Love,Movie
5189,http://www.wikidata.org/entity/Q1336293,Boiler Room,Movie
5190,http://www.wikidata.org/entity/Q759712,Hanging Up,Movie
5191,http://www.wikidata.org/entity/Q429934,Pitch Black,Movie
5192,http://www.wikidata.org/entity/Q854589,The Whole Nine Yards,Movie
5193,http://www.wikidata.org/entity/Q669929,The Circus,Movie
5194,http://www.wikidata.org/entity/Q238211,City Lights,Movie
5195,http://www.wikidata.org/entity/Q1426946,The Flamingo Kid,Movie
5196,http://www.wikidata.org/entity/Q374172,The Kid,Movie
5197,http://www.wikidata.org/entity/Q676939,Reindeer Games,Movie
5198,http://www.wikidata.org/entity/Q168862,Wonder Boys,Movie
5199,http://www.wikidata.org/entity/Q1193282,Drowning Mona,Movie
5200,http://www.wikidata.org/entity/Q1247216,The Next Best Thing,Movie
5201,http://www.wikidata.org/entity/Q1431684,What Planet Are You From?,Movie
5202,http://www.wikidata.org/entity/Q117698,Beyond the Mat,Movie
5203,http://www.wikidata.org/entity/Q327332,Ghost Dog: The Way of the Samurai,Movie
5204,http://www.wikidata.org/entity/Q830773,Key Largo,Movie
5205,http://www.wikidata.org/entity/Q375594,Born Yesterday,Movie
5206,http://www.wikidata.org/entity/Q700725,Birdy,Movie
5207,http://www.wikidata.org/entity/Q2301603,Never Cry Wolf,Movie
5208,http://www.wikidata.org/entity/Q1304498,A Raisin in the Sun,Movie
5209,http://www.wikidata.org/entity/Q128582,Mission to Mars,Movie
5210,http://www.wikidata.org/entity/Q19405,The Ninth Gate,Movie
5211,http://www.wikidata.org/entity/Q1545189,Defending Your Life,Movie
5212,http://www.wikidata.org/entity/Q731082,Breaking Away,Movie
5213,http://www.wikidata.org/entity/Q784211,Hoosiers,Movie
5214,http://www.wikidata.org/entity/Q567072,Bull Durham,Movie
5215,http://www.wikidata.org/entity/Q458656,Dog Day Afternoon,Movie
5216,http://www.wikidata.org/entity/Q375855,American Graffiti,Movie
5217,http://www.wikidata.org/entity/Q728485,The Asphalt Jungle,Movie
5218,http://www.wikidata.org/entity/Q276769,The Searchers,Movie
5219,http://www.wikidata.org/entity/Q633171,The Taking of Pelham One Two Three,Movie
5220,http://www.wikidata.org/entity/Q1786324,Volunteers,Movie
5221,http://www.wikidata.org/entity/Q741823,JFK,Movie
5222,http://www.wikidata.org/entity/Q186445,Who's Harry Crumb?,Movie
5223,http://www.wikidata.org/entity/Q240899,Harry and the Hendersons,Movie
5224,http://www.wikidata.org/entity/Q1216738,She-Devil,Movie
5225,http://www.wikidata.org/entity/Q3016952,Date with an Angel,Movie
5226,http://www.wikidata.org/entity/Q884135,Blind Date,Movie
5227,http://www.wikidata.org/entity/Q957067,Nadine,Movie
5228,http://www.wikidata.org/entity/Q1518589,The Muppet Movie,Movie
5229,http://www.wikidata.org/entity/Q1218526,The Great Muppet Caper,Movie
5230,http://www.wikidata.org/entity/Q1214915,The Muppets Take Manhattan,Movie
5231,http://www.wikidata.org/entity/Q797881,Baby... Secret of the Lost Legend,Movie
5232,http://www.wikidata.org/entity/Q1197729,Titanic,Movie
5233,http://www.wikidata.org/entity/Q201209,Captain Horatio Hornblower R.N.,Movie
5234,http://www.wikidata.org/entity/Q220955,Erin Brockovich,Movie
5235,http://www.wikidata.org/entity/Q7561043,Final Destination,Movie
5236,http://www.wikidata.org/entity/Q379460,The Bear,Movie
5237,http://www.wikidata.org/entity/Q838149,The Mirror,Movie
5238,http://www.wikidata.org/entity/Q658041,Thelma & Louise,Movie
5239,http://www.wikidata.org/entity/Q426517,...And Justice for All,Movie
5240,http://www.wikidata.org/entity/Q960125,Animal House,Movie
5241,http://www.wikidata.org/entity/Q2257944,She's Gotta Have It,Movie
5242,http://www.wikidata.org/entity/Q2278739,School Daze,Movie
5243,http://www.wikidata.org/entity/Q1141252,Do the Right Thing,Movie
5244,http://www.wikidata.org/entity/Q1703991,Mo' Better Blues,Movie
5245,http://www.wikidata.org/entity/Q1234074,Jungle Fever,Movie
5246,http://www.wikidata.org/entity/Q841961,Death Wish,Movie
5247,http://www.wikidata.org/entity/Q848285,Death Wish 2,Movie
5248,http://www.wikidata.org/entity/Q478209,Double Indemnity,Movie
5249,http://www.wikidata.org/entity/Q1345359,Dying Young,Movie
5250,http://www.wikidata.org/entity/Q58439,Teenage Mutant Ninja Turtles,Movie
5251,http://www.wikidata.org/entity/Q1326619,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Movie
5252,http://www.wikidata.org/entity/Q1463466,Teenage Mutant Ninja Turtles III,Movie
5253,http://www.wikidata.org/entity/Q506400,Red Dawn,Movie
5254,http://www.wikidata.org/entity/Q724960,Bloodsport,Movie
5255,http://www.wikidata.org/entity/Q925429,Eyes of Laura Mars,Movie
5256,http://www.wikidata.org/entity/Q741878,"Good Morning, Vietnam",Movie
5257,http://www.wikidata.org/entity/Q471720,Grumpy Old Men,Movie
5258,http://www.wikidata.org/entity/Q736969,Guess Who's Coming to Dinner,Movie
5259,http://www.wikidata.org/entity/Q748080,Romeo Must Die,Movie
5260,http://www.wikidata.org/entity/Q386245,Lord of the Flies,Movie
5261,http://www.wikidata.org/entity/Q45602,Modern Times,Movie
5262,http://www.wikidata.org/entity/Q238296,Heart and Souls,Movie
5263,http://www.wikidata.org/entity/Q1198073,Hud,Movie
5264,http://www.wikidata.org/entity/Q1130084,The Hustler,Movie
5265,http://www.wikidata.org/entity/Q1500395,Inherit the Wind,Movie
5266,http://www.wikidata.org/entity/Q948023,Dersu Uzala,Movie
5267,http://www.wikidata.org/entity/Q320588,Close Encounters of the Third Kind,Movie
5268,http://www.wikidata.org/entity/Q482626,Jacob's Ladder,Movie
